business_id,date,code,description
72676,4/27/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
72676,4/27/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
72676,4/27/16,35,"Standard not met. Other Operations: Separation from living/sleeping quarters. Laundry, clean or soiled linen properly stored."
62993,8/10/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
62993,8/10/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
62993,8/10/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
62993,2/12/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
62993,2/12/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
63955,3/9/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
63955,4/20/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
63955,4/20/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
33567,10/13/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
33567,10/13/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
33567,10/13/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
33567,6/22/16,6,Standard not met. Food Protection: Potentially hazardous food properly thawed
33567,6/22/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
33567,6/22/16,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
33567,6/22/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32420,2/24/16,6,Standard not met. Food Protection: Potentially hazardous food properly thawed
32421,9/24/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32421,3/16/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
67278,10/30/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
67278,4/15/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
65638,4/15/16,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
65638,4/15/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
65638,4/15/16,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
99601,6/1/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
98452,4/4/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
98452,4/4/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
69657,9/4/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
69657,3/17/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
69657,3/17/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
69657,3/17/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
69657,3/17/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
67791,11/20/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
67791,5/20/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
91072,6/22/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
91072,6/22/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
91072,6/22/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
39910,12/29/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
39910,12/29/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
39910,6/24/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
39910,6/24/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
39910,6/24/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
39910,6/24/16,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
39910,6/24/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
39910,6/24/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
39910,6/24/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
39910,6/24/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30777,12/22/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
61458,8/17/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
61458,8/17/15,37,Standard not met. Highly Susceptible Populations: Pasteurized foods used; prohibited foods not offered
61458,2/23/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
67259,11/6/15,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
67259,11/6/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
82945,11/6/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
62919,11/21/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
44911,6/30/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
71528,8/25/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
71528,3/31/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
54375,9/21/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
54375,4/4/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
76796,4/1/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76796,4/1/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76796,4/1/16,23,"Standard not met. Plumbing: Installed, maintained"
76796,4/1/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
31530,10/7/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31530,10/7/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31530,4/14/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
31530,4/14/16,29,Standard not met. Outer Openings: Outer openings protected
71767,4/20/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
32433,2/1/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
32429,1/14/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
32429,1/14/16,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
32431,12/10/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
32431,6/24/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
32431,6/24/16,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
32431,6/24/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
